date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:20:09	54707/54707	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:33:49%20GMT	https://colorlib.com//polygon/adminty/default/animation.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/animation.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:09	50093/50093	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:20%20GMT	https://colorlib.com//polygon/adminty/default/sticky.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/sticky.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:10	164114/164114	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:43%20GMT	https://colorlib.com//polygon/adminty/default/icon-font-awesome.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/icon-font-awesome.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:10	90400/90400	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:46%20GMT	https://colorlib.com//polygon/adminty/default/icon-themify.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/icon-themify.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:11	69951/69951	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:45%20GMT	https://colorlib.com//polygon/adminty/default/icon-simple-line.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/icon-simple-line.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:12	121010/121010	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:44%20GMT	https://colorlib.com//polygon/adminty/default/icon-ion.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/icon-ion.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:13	141685/141685	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:48%20GMT	https://colorlib.com//polygon/adminty/default/icon-material-design.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/icon-material-design.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:13	356761/356761	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:44%20GMT	https://colorlib.com//polygon/adminty/default/icon-icofonts.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/icon-icofonts.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:13	324746/324746	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:51%20GMT	https://colorlib.com//polygon/adminty/default/icon-weather.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/icon-weather.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:14	83368/83368	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:46%20GMT	https://colorlib.com//polygon/adminty/default/icon-typicons.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/icon-typicons.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:14	127721/127721	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:42%20GMT	https://colorlib.com//polygon/adminty/default/icon-flags.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/icon-flags.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:15	61275/61275	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:32%20GMT	https://colorlib.com//polygon/adminty/default/form-elements-component.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/form-elements-component.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:16	61376/61376	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:31%20GMT	https://colorlib.com//polygon/adminty/default/form-elements-add-on.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/form-elements-add-on.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:16	63974/63974	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:32%20GMT	https://colorlib.com//polygon/adminty/default/form-elements-advance.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/form-elements-advance.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:16	53816/53816	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:33%20GMT	https://colorlib.com//polygon/adminty/default/form-validation.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/form-validation.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:17	65359/65359	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:33%20GMT	https://colorlib.com//polygon/adminty/default/form-picker.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/form-picker.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:17	63119/63119	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:33%20GMT	https://colorlib.com//polygon/adminty/default/form-select.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/form-select.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:18	54092/54092	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:32%20GMT	https://colorlib.com//polygon/adminty/default/form-masking.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/form-masking.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:18	66031/66031	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:34%20GMT	https://colorlib.com//polygon/adminty/default/form-wizard.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/form-wizard.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:19	51544/51544	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:13%20GMT	https://colorlib.com//polygon/adminty/default/ready-cloned-elements-form.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/ready-cloned-elements-form.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:20	51826/51826	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:13%20GMT	https://colorlib.com//polygon/adminty/default/ready-currency-form.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/ready-currency-form.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:20	50670/50670	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:14%20GMT	https://colorlib.com//polygon/adminty/default/ready-form-booking.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/ready-form-booking.html	(from https://colorlib.com//polygon/adminty/default/index.html)
